ID	SS02	SS04	SS06	SS08	SS10	SS12	SS14	AC	Gene_name_short	Protein_name	Species	Evalue
comp217022_c0	18.49	9.92	7.01	3.31	10.09	8.57	7.89	Q8BJ48	NAGPA_MOUSE	"N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase"	"Mus musculus (Mouse)."	1e-103
comp222424_c2	18.49	25.03	42.29	37.46	75.34	78.32	55.14	P79126	PPM1G_BOVIN	"Protein phosphatase 1G"	"Bos taurus (Bovine)."	6e-90
comp213412_c2	18.47	23.67	17.69	25.52	14.38	17.3	25.29	Q9Y530	OARD1_HUMAN	"O-acetyl-ADP-ribose deacetylase 1"	"Homo sapiens (Human)."	6e-53
comp213412_c2	18.47	23.67	17.69	25.52	14.38	17.3	25.29	Q1LZ74	OARD1_BOVIN	"O-acetyl-ADP-ribose deacetylase 1"	"Bos taurus (Bovine)."	0.0000000000001
comp213412_c2	18.47	23.67	17.69	25.52	14.38	17.3	25.29	Q9Y530	OARD1_HUMAN	"O-acetyl-ADP-ribose deacetylase 1"	"Homo sapiens (Human)."	2e-41
comp213412_c2	18.47	23.67	17.69	25.52	14.38	17.3	25.29	P04762	CATA_RAT	Catalase	"Rattus norvegicus (Rat)."	0
comp216777_c0	18.45	10.17	20.3	10.21	6.32	3.75	6.01	P10076	ZFP26_MOUSE	"Zinc finger protein 26"	"Mus musculus (Mouse)."	9e-37
comp216777_c0	18.45	10.17	20.3	10.21	6.32	3.75	6.01	Q9H5L6	THAP9_HUMAN	"THAP domain-containing protein 9"	"Homo sapiens (Human)."	0.0000002
comp225900_c0	18.43	4.13	9.29	14.13	16.67	10.6	3.43	P67963	KC1A_XENLA	"Casein kinase I isoform alpha"	"Xenopus laevis (African clawed f"	2e-175
comp217949_c0	18.43	32.2	34.06	41.62	27.39	26.91	37.1	Q5BJI9	SPCS2_DANRE	"Probable signal peptidase complex subunit 2"	"Danio rerio (Zebrafish) (Brachyd"	5e-79
comp223760_c1	18.42	16.67	6.37	5.68	7.82	6.82	4.2	Q9D818	SAPC2_MOUSE	"Suppressor APC domain-containing protein 2"	"Mus musculus (Mouse)."	2e-29
comp224172_c1	18.41	6.65	5.4	3.83	12.96	11.76	7.02	Q95SX7	RTBS_DROME	"Probable RNA-directed DNA polymerase from transposon BS"	"Drosophila melanogaster (Fruit f"	9e-41
comp225408_c1	18.39	20.39	12.22	19.47	25.99	24.99	12.54	Q5FWR0	SMRCD_XENTR	"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1"	"Xenopus tropicalis (Western claw"	0
comp221572_c0	18.39	11.39	10.76	18.45	22.68	28.13	41.07	Q08BS4	EZH2_DANRE	"Histone-lysine N-methyltransferase EZH2"	"Danio rerio (Zebrafish) (Brachyd"	0
comp221572_c0	18.39	11.39	10.76	18.45	22.68	28.13	41.07	Q7ZU45	TTC25_DANRE	"Tetratricopeptide repeat protein 25"	"Danio rerio (Zebrafish) (Brachyd"	6e-173
comp220574_c0	18.37	36.73	26.49	7.01	5.16	4.97	5.82	D3ZAT9	FAXC_RAT	"Failed axon connections homolog"	"Rattus norvegicus (Rat)."	3e-44
comp221679_c2	18.36	7.13	6.54	7.61	5.99	4.97	4.73	A1L1J6	ZN652_RAT	"Zinc finger protein 652"	"Rattus norvegicus (Rat)."	1e-19
comp221679_c2	18.36	7.13	6.54	7.61	5.99	4.97	4.73	Q9UFB7	ZBT47_HUMAN	"Zinc finger and BTB domain-containing protein 47"	"Homo sapiens (Human)."	2e-19
comp216912_c3	18.35	10.94	5.49	1.34	0.88	1.04	0.3	Q07553	GCY3E_DROME	"Guanylate cyclase 32E"	"Drosophila melanogaster (Fruit f"	4e-32
comp225167_c2	18.35	28.95	35.56	32.64	22.8	26.59	33.36	Q0VDI3	CE028_HUMAN	"Transmembrane protein C5orf28"	"Homo sapiens (Human)."	0.000000000000001
comp212632_c4	18.35	4.01	3.15	2.7	4.53	3.43	1.93	Q6AX80	ENPP4_XENLA	"Ectonucleotide pyrophosphatase/phosphodiesterase family member 4"	"Xenopus laevis (African clawed f"	2e-97
comp225167_c2	18.35	28.95	35.56	32.64	22.8	26.59	33.36	Q5ZJ85	PRPF3_CHICK	"U4/U6 small nuclear ribonucleoprotein Prp3"	"Gallus gallus (Chicken)."	0
comp223373_c0	18.33	10.44	7.31	3.65	2.37	1.49	1.61	Q86UD5	SL9B2_HUMAN	"Mitochondrial sodium/hydrogen exchanger 9B2"	"Homo sapiens (Human)."	4e-136
comp222173_c11	18.32	6.04	6.93	6.65	4.95	4.42	4.85	P36404	ARL2_HUMAN	"ADP-ribosylation factor-like protein 2"	"Homo sapiens (Human)."	6e-110
comp222173_c11	18.32	6.04	6.93	6.65	4.95	4.42	4.85	Q96S38	KS6C1_HUMAN	"Ribosomal protein S6 kinase delta-1"	"Homo sapiens (Human)."	2e-33
comp217791_c1	18.31	14.06	12.46	9.65	4.4	4.45	3.71	Q66J99	RBM18_XENLA	"Probable RNA-binding protein 18"	"Xenopus laevis (African clawed f"	3e-43
comp224975_c0	18.31	12.78	10.25	6.68	3.72	2.38	2.29	P86397	HTD2_HUMAN	"Hydroxyacyl-thioester dehydratase type 2, mitochondrial"	"Homo sapiens (Human)."	8e-34
comp214266_c1	18.31	8.09	9.13	3.73	1.39	1.43	0.83	P49253	AOF_ONCMY	"Amine oxidase [flavin-containing]"	"Oncorhynchus mykiss (Rainbow tro"	0
comp225412_c0	18.27	3.79	2.58	1.39	4.96	6	2.48	P62501	T22D1_RAT	"TSC22 domain family protein 1"	"Rattus norvegicus (Rat)."	2e-25
comp215343_c5	18.22	35.26	43.06	53.32	23.32	25.98	52.93	Q5RBS5	BOREA_PONAB	Borealin	"Pongo abelii (Sumatran orangutan"	0.000007
comp226550_c0	18.21	44.6	57.06	43.37	18.59	18.56	29.96	Q6NUB2	CW15A_XENLA	"Protein CWC15 homolog A"	"Xenopus laevis (African clawed f"	2e-44
comp225185_c0	18.21	16.6	42.32	82.54	125.97	126.31	104.85	P16381	DDX3L_MOUSE	"Putative ATP-dependent RNA helicase Pl10"	"Mus musculus (Mouse)."	2e-141
comp218563_c0	18.2	15.57	15.49	8.32	8.44	3.12	4	A7Y2W8	SC6A9_XENLA	"Sodium- and chloride-dependent glycine transporter 1"	"Xenopus laevis (African clawed f"	4e-110
comp222484_c1	18.19	16.91	11.73	4.81	4.42	3.75	3.95	Q9UH92	MLX_HUMAN	"Max-like protein X"	"Homo sapiens (Human)."	1e-70
comp222484_c1	18.19	16.91	11.73	4.81	4.42	3.75	3.95	Q9UH92	MLX_HUMAN	"Max-like protein X"	"Homo sapiens (Human)."	2e-74
comp222484_c1	18.19	16.91	11.73	4.81	4.42	3.75	3.95	Q9Y345	SC6A5_HUMAN	"Sodium- and chloride-dependent glycine transporter 2"	"Homo sapiens (Human)."	0
comp226039_c0	18.18	22.47	14.95	14.01	25.09	20.73	13.28	Q3U145	TMM64_MOUSE	"Transmembrane protein 64"	"Mus musculus (Mouse)."	1e-60
comp224968_c0	18.17	2.89	1	0.49	2.16	2.08	1.33	P35832	PTP99_DROME	"Tyrosine-protein phosphatase 99A"	"Drosophila melanogaster (Fruit f"	0
comp227948_c0	18.17	13.79	35.75	56.65	30.01	30.07	79.4	Q2TBX6	PSB1_BOVIN	"Proteasome subunit beta type-1"	"Bos taurus (Bovine)."	7e-112
comp224968_c0	18.17	2.89	1	0.49	2.16	2.08	1.33	P35832	PTP99_DROME	"Tyrosine-protein phosphatase 99A"	"Drosophila melanogaster (Fruit f"	1e-48
comp205753_c0	18.17	1.38	7.83	9.39	4.57	3.8	9.69	Q5ZK55	APOOL_CHICK	"Apolipoprotein O-like"	"Gallus gallus (Chicken)."	0.0000000000002
comp223721_c0	18.17	28.53	21.16	31.34	35.2	50.68	61.9	Q7YQK9	TSN7_PONPY	Tetraspanin-7	"Pongo pygmaeus (Bornean oranguta"	2e-32
comp214143_c4	18.16	11.95	7.4	4.75	10.9	9.87	7.66	Q5RB84	ZDH21_PONAB	"Probable palmitoyltransferase ZDHHC21"	"Pongo abelii (Sumatran orangutan"	3e-45
comp214123_c0	18.16	11.87	6.62	8.87	8.34	8.2	12.73	Q6GL42	TM39A_XENTR	"Transmembrane protein 39A"	"Xenopus tropicalis (Western claw"	7e-31
comp214143_c4	18.16	11.95	7.4	4.75	10.9	9.87	7.66	Q5RB84	ZDH21_PONAB	"Probable palmitoyltransferase ZDHHC21"	"Pongo abelii (Sumatran orangutan"	1e-45
comp217293_c1	18.13	4.71	4.58	10.54	6.76	6.59	8.83	Q5E9Y0	CDK2_BOVIN	"Cyclin-dependent kinase 2"	"Bos taurus (Bovine)."	8e-169
comp222804_c0	18.12	15.72	15.21	50.97	6.42	8.42	16.29	Q9JMA7	CP341_MOUSE	"Cytochrome P450 3A41"	"Mus musculus (Mouse)."	8e-80
comp222804_c0	18.12	15.72	15.21	50.97	6.42	8.42	16.29	O09158	CP3AP_MOUSE	"Cytochrome P450 3A25"	"Mus musculus (Mouse)."	6e-39
comp222804_c0	18.12	15.72	15.21	50.97	6.42	8.42	16.29	Q64459	CP3AB_MOUSE	"Cytochrome P450 3A11"	"Mus musculus (Mouse)."	6e-122
comp225254_c0	18.12	17.71	25.01	7.24	1.88	0.8	0.56	Q9UKB3	DJC12_HUMAN	"DnaJ homolog subfamily C member 12"	"Homo sapiens (Human)."	6e-20
comp222804_c0	18.12	15.72	15.21	50.97	6.42	8.42	16.29	Q9JMA7	CP341_MOUSE	"Cytochrome P450 3A41"	"Mus musculus (Mouse)."	2e-40
comp222804_c0	18.12	15.72	15.21	50.97	6.42	8.42	16.29	P05183	CP3A2_RAT	"Cytochrome P450 3A2"	"Rattus norvegicus (Rat)."	2e-121
comp222804_c0	18.12	15.72	15.21	50.97	6.42	8.42	16.29	P11707	CP3A6_RABIT	"Cytochrome P450 3A6"	"Oryctolagus cuniculus (Rabbit)."	8e-105
comp207742_c0	18.12	21.58	9.27	17.84	2.51	1.11	3.36	P79098	AMPN_BOVIN	"Aminopeptidase N"	"Bos taurus (Bovine)."	1e-95
comp217292_c5	18.11	4.47	3.47	2.35	2.3	2.55	2.66	Q9UDY8	MALT1_HUMAN	"Mucosa-associated lymphoid tissue lymphoma translocation protein 1"	"Homo sapiens (Human)."	1e-36
comp217978_c0	18.09	19.1	28.67	23.14	11.26	11.66	19.21	P11441	UBL4A_HUMAN	"Ubiquitin-like protein 4A"	"Homo sapiens (Human)."	6e-29
comp225250_c0	18.04	11.06	4.62	1.57	6.12	5.29	0.77	Q9UI43	RRMJ2_HUMAN	"Putative ribosomal RNA methyltransferase 2"	"Homo sapiens (Human)."	6e-76
comp224139_c0	18.01	20.06	19.15	16.44	10.14	8.13	8.87	Q5XHG1	NSMA3_XENLA	"Sphingomyelin phosphodiesterase 4"	"Xenopus laevis (African clawed f"	5e-30
comp224139_c0	18.01	20.06	19.15	16.44	10.14	8.13	8.87	Q6PFJ7	NSMA3_DANRE	"Sphingomyelin phosphodiesterase 4"	"Danio rerio (Zebrafish) (Brachyd"	1e-82
comp224139_c0	18.01	20.06	19.15	16.44	10.14	8.13	8.87	Q5XHG1	NSMA3_XENLA	"Sphingomyelin phosphodiesterase 4"	"Xenopus laevis (African clawed f"	1e-33
comp224139_c0	18.01	20.06	19.15	16.44	10.14	8.13	8.87	Q6PFJ7	NSMA3_DANRE	"Sphingomyelin phosphodiesterase 4"	"Danio rerio (Zebrafish) (Brachyd"	2e-86
comp214834_c0	17.98	6.12	7.73	13.3	10.9	7.84	24.01	Q9V3P6	PSMD1_DROME	"26S proteasome non-ATPase regulatory subunit 1"	"Drosophila melanogaster (Fruit f"	0.000000000000001
comp212071_c1	17.98	23.34	54.26	62.62	57.98	64.05	108.31	P62154	CALM_LOCMI	Calmodulin	"Locusta migratoria (Migratory lo"	8e-103
comp222985_c0	17.94	6.37	10.81	11.41	8.17	7.33	7.91	Q7SY29	SPX2_DANRE	"Sugar phosphate exchanger 2"	"Danio rerio (Zebrafish) (Brachyd"	0
comp225047_c1	17.9	13.2	8.27	4.16	4.09	3.76	4.8	Q9Y2I6	NINL_HUMAN	"Ninein-like protein"	"Homo sapiens (Human)."	4e-49
comp220725_c0	17.88	19.04	23.03	13.76	13.18	15.77	19	Q4KLE6	NT1AB_XENLA	"N-terminal Xaa-Pro-Lys N-methyltransferase 1-B"	"Xenopus laevis (African clawed f"	5e-78
comp220725_c0	17.88	19.04	23.03	13.76	13.18	15.77	19	Q92506	DHB8_HUMAN	"Estradiol 17-beta-dehydrogenase 8"	"Homo sapiens (Human)."	5e-88
comp212236_c0	17.88	4.66	8.38	11.76	20.19	34.17	47.63	Q8QGW7	LITAF_CHICK	"Lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog"	"Gallus gallus (Chicken)."	0.00000000000003
comp212236_c0	17.88	4.66	8.38	11.76	20.19	34.17	47.63	Q8QGW7	LITAF_CHICK	"Lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog"	"Gallus gallus (Chicken)."	0.00000000000002
comp225681_c0	17.85	9.83	2.13	1.43	1.51	1.18	1.53	P43352	RAD52_MOUSE	"DNA repair protein RAD52 homolog"	"Mus musculus (Mouse)."	9e-20
comp216268_c0	17.85	24.59	28.13	13.61	7.89	5.79	5.51	Q4KM84	MET18_RAT	"Histidine protein methyltransferase 1 homolog"	"Rattus norvegicus (Rat)."	3e-49
comp216268_c0	17.85	24.59	28.13	13.61	7.89	5.79	5.51	Q4KM84	MET18_RAT	"Histidine protein methyltransferase 1 homolog"	"Rattus norvegicus (Rat)."	6e-49
comp216268_c0	17.85	24.59	28.13	13.61	7.89	5.79	5.51	Q4KM84	MET18_RAT	"Histidine protein methyltransferase 1 homolog"	"Rattus norvegicus (Rat)."	3e-51
comp216268_c0	17.85	24.59	28.13	13.61	7.89	5.79	5.51	Q4KM84	MET18_RAT	"Histidine protein methyltransferase 1 homolog"	"Rattus norvegicus (Rat)."	2e-51
comp225681_c0	17.85	9.83	2.13	1.43	1.51	1.18	1.53	Q8IUD2	RB6I2_HUMAN	"ELKS/Rab6-interacting/CAST family member 1"	"Homo sapiens (Human)."	2e-162
comp211347_c0	17.81	15.48	14.51	16.36	7.71	6.81	7.05	Q9X248	FABG_THEMA	"3-oxoacyl-[acyl-carrier-protein] reductase FabG"	"Thermotoga maritima (strain ATCC"	4e-49
comp218787_c4	17.81	12.92	13.98	11	8.91	6.47	4.47	Q568N4	TIM9B_DANRE	"Mitochondrial import inner membrane translocase subunit Tim9 B"	"Danio rerio (Zebrafish) (Brachyd"	2e-16
comp218787_c4	17.81	12.92	13.98	11	8.91	6.47	4.47	Q8K274	KT3K_MOUSE	Ketosamine-3-kinase	"Mus musculus (Mouse)."	8e-124
comp218787_c4	17.81	12.92	13.98	11	8.91	6.47	4.47	Q9HA64	KT3K_HUMAN	Ketosamine-3-kinase	"Homo sapiens (Human)."	3e-56
comp218787_c4	17.81	12.92	13.98	11	8.91	6.47	4.47	Q568N4	TIM9B_DANRE	"Mitochondrial import inner membrane translocase subunit Tim9 B"	"Danio rerio (Zebrafish) (Brachyd"	3e-20
comp222380_c2	17.8	8.26	6.23	5.87	11.04	7.98	8.81	P97868	RBBP6_MOUSE	"E3 ubiquitin-protein ligase RBBP6"	"Mus musculus (Mouse)."	4e-26
comp222380_c2	17.8	8.26	6.23	5.87	11.04	7.98	8.81	Q7Z6E9	RBBP6_HUMAN	"E3 ubiquitin-protein ligase RBBP6"	"Homo sapiens (Human)."	4e-73
comp217943_c1	17.8	21.77	25.75	20.84	20.16	19.78	18.53	Q5F362	CC50A_CHICK	"Cell cycle control protein 50A"	"Gallus gallus (Chicken)."	1e-110
comp223932_c2	17.78	8.19	8.68	5.04	12.1	9.29	6.55	Q9P2F8	SI1L2_HUMAN	"Signal-induced proliferation-associated 1-like protein 2"	"Homo sapiens (Human)."	5e-30
comp213941_c1	17.78	11.52	21.99	22.3	15.71	16.4	26.98	Q68FQ0	TCPE_RAT	"T-complex protein 1 subunit epsilon"	"Rattus norvegicus (Rat)."	0
comp223932_c2	17.78	8.19	8.68	5.04	12.1	9.29	6.55	Q80TE4	SI1L2_MOUSE	"Signal-induced proliferation-associated 1-like protein 2"	"Mus musculus (Mouse)."	0
comp223932_c2	17.78	8.19	8.68	5.04	12.1	9.29	6.55	Q9P2F8	SI1L2_HUMAN	"Signal-induced proliferation-associated 1-like protein 2"	"Homo sapiens (Human)."	2e-29
comp163765_c0	17.7	14.43	17.69	26.17	18.08	21.67	37.57	Q0II22	RN126_BOVIN	"RING finger protein 126"	"Bos taurus (Bovine)."	5e-60
comp225749_c0	17.69	20.22	17.36	10.94	13.24	13.31	12.5	Q2TAD9	CYR1B_XENLA	"Cysteine and histidine-rich protein 1-B"	"Xenopus laevis (African clawed f"	3e-139
comp220509_c0	17.69	5.13	13.48	18.32	17.51	18.06	29.37	P55884	EIF3B_HUMAN	"Eukaryotic translation initiation factor 3 subunit B"	"Homo sapiens (Human)."	8e-151
comp217770_c3	17.65	5.32	10.83	2.59	1.8	3.24	2.04	B1H1P9	PPAL_XENLA	"Lysosomal acid phosphatase"	"Xenopus laevis (African clawed f"	2e-55
comp217592_c1	17.65	3.23	4.79	5.32	7.84	11.59	21.14	Q5ZHN9	PGPS1_CHICK	"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial"	"Gallus gallus (Chicken)."	6e-157
comp223744_c0	17.64	14.01	14.53	9.4	8.84	8.57	9.67	Q803R5	MTR1_DANRE	"Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1"	"Danio rerio (Zebrafish) (Brachyd"	0
comp224171_c0	17.62	15.03	8.37	3.89	7.36	6.72	3.81	Q8R0J4	TM134_MOUSE	"Transmembrane protein 134"	"Mus musculus (Mouse)."	2e-22
comp224471_c3	17.6	27.73	29.82	21.3	17.96	15.2	14.16	Q6DHR8	NGBR_DANRE	"Nogo-B receptor"	"Danio rerio (Zebrafish) (Brachyd"	9e-48
comp224471_c3	17.6	27.73	29.82	21.3	17.96	15.2	14.16	P21329	RTJK_DROFU	"RNA-directed DNA polymerase from mobile element jockey"	"Drosophila funebris (Fruit fly)."	0.00000003
comp218365_c2	17.6	12.06	7.86	7.97	7.57	7.38	7.63	Q9D4C5	EAF1_MOUSE	"ELL-associated factor 1"	"Mus musculus (Mouse)."	3e-35
comp224471_c3	17.6	27.73	29.82	21.3	17.96	15.2	14.16	P14381	YTX2_XENLA	"Transposon TX1 uncharacterized 149 kDa protein"	"Xenopus laevis (African clawed f"	3e-52
comp218365_c2	17.6	12.06	7.86	7.97	7.57	7.38	7.63	P42519	STAR_DROME	"Protein Star"	"Drosophila melanogaster (Fruit f"	0.00000000003
comp221897_c1	17.59	5.4	10.34	13.07	16.28	30.07	46.24	Q3T058	EI2BD_BOVIN	"Translation initiation factor eIF-2B subunit delta"	"Bos taurus (Bovine)."	0.000002
comp221897_c1	17.59	5.4	10.34	13.07	16.28	30.07	46.24	Q61749	EI2BD_MOUSE	"Translation initiation factor eIF-2B subunit delta"	"Mus musculus (Mouse)."	2e-153
comp221755_c0	17.59	13.35	17.58	21.09	9.49	10.21	17.77	Q561R2	ADAT3_RAT	"Probable inactive tRNA-specific adenosine deaminase-like protein 3"	"Rattus norvegicus (Rat)."	1e-65
comp214197_c0	17.57	5.15	15.12	15.65	10.33	8.54	13.34	P78711	ACT_NEUCR	Actin	"1257 / FGSC 987)."	1e-160
comp214197_c0	17.57	5.15	15.12	15.65	10.33	8.54	13.34	P30173	ACT13_SOLTU	Actin-101	"Solanum tuberosum (Potato)."	2e-128
comp214197_c0	17.57	5.15	15.12	15.65	10.33	8.54	13.34	P30167	ACT3_SOLTU	Actin-58	"Solanum tuberosum (Potato)."	3e-176
comp216495_c3	17.56	21.55	17.21	13.57	21.98	27.28	35.93	Q80YS9	SGK71_MOUSE	"Probable inactive protein kinase-like protein SgK071 homolog"	"Mus musculus (Mouse)."	2e-59
comp216495_c3	17.56	21.55	17.21	13.57	21.98	27.28	35.93	Q6YY75	NEK6_ORYSJ	"Serine/threonine-protein kinase Nek6"	"Oryza sativa subsp. japonica (Ri"	1e-49
comp216495_c3	17.56	21.55	17.21	13.57	21.98	27.28	35.93	Q6YY75	NEK6_ORYSJ	"Serine/threonine-protein kinase Nek6"	"Oryza sativa subsp. japonica (Ri"	7e-33
comp216495_c3	17.56	21.55	17.21	13.57	21.98	27.28	35.93	Q8RX66	NEK3_ARATH	"Serine/threonine-protein kinase Nek3"	"Arabidopsis thaliana (Mouse-ear "	2e-26
comp216495_c3	17.56	21.55	17.21	13.57	21.98	27.28	35.93	Q80YS9	SGK71_MOUSE	"Probable inactive protein kinase-like protein SgK071 homolog"	"Mus musculus (Mouse)."	2e-43
comp214675_c0	17.55	12.05	19.9	48.49	16.65	16.31	5.24	P0CG00	ZSA5D_HUMAN	"Putative zinc finger and SCAN domain-containing protein 5D"	"Homo sapiens (Human)."	0.00000003
comp214675_c0	17.55	12.05	19.9	48.49	16.65	16.31	5.24	Q8BJ90	ZN771_MOUSE	"Zinc finger protein 771"	"Mus musculus (Mouse)."	5e-35
comp224168_c0	17.55	9.77	5.37	2.96	6.19	4.8	3.58	Q09326	MGAT2_RAT	"Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase"	"Rattus norvegicus (Rat)."	1e-129
comp224168_c0	17.55	9.77	5.37	2.96	6.19	4.8	3.58	Q09326	MGAT2_RAT	"Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase"	"Rattus norvegicus (Rat)."	5e-134
comp215166_c1	17.53	6.22	4.68	3.62	2.25	4.2	1.11	Q80W31	ZN569_MOUSE	"Zinc finger protein 569"	"Mus musculus (Mouse)."	5e-70
comp212756_c0	17.53	12.77	14.94	10.36	12.04	7.78	5.32	Q8VE52	OGRL1_MOUSE	"Opioid growth factor receptor-like protein 1"	"Mus musculus (Mouse)."	2e-62
comp215166_c1	17.53	6.22	4.68	3.62	2.25	4.2	1.11	Q80W31	ZN569_MOUSE	"Zinc finger protein 569"	"Mus musculus (Mouse)."	4e-71
comp215166_c1	17.53	6.22	4.68	3.62	2.25	4.2	1.11	P10077	ZFP27_MOUSE	"Zinc finger protein 27"	"Mus musculus (Mouse)."	4e-32
comp215166_c1	17.53	6.22	4.68	3.62	2.25	4.2	1.11	Q96IR2	ZN845_HUMAN	"Zinc finger protein 845"	"Homo sapiens (Human)."	1e-19
comp212756_c0	17.53	12.77	14.94	10.36	12.04	7.78	5.32	Q5TC84	OGRL1_HUMAN	"Opioid growth factor receptor-like protein 1"	"Homo sapiens (Human)."	8e-59
comp224233_c0	17.52	4.08	4.33	3.63	2.5	1	0.5	Q9Y210	TRPC6_HUMAN	"Short transient receptor potential channel 6"	"Homo sapiens (Human)."	2e-70
comp224233_c0	17.52	4.08	4.33	3.63	2.5	1	0.5	Q13507	TRPC3_HUMAN	"Short transient receptor potential channel 3"	"Homo sapiens (Human)."	1e-97
comp224233_c0	17.52	4.08	4.33	3.63	2.5	1	0.5	Q9HCX4	TRPC7_HUMAN	"Short transient receptor potential channel 7"	"Homo sapiens (Human)."	1e-70
comp219605_c0	17.52	17.67	11.13	10.34	7.5	5.12	5.12	Q6PB03	PLD3_XENLA	"Phospholipase D3"	"Xenopus laevis (African clawed f"	2e-153
comp224233_c0	17.52	4.08	4.33	3.63	2.5	1	0.5	Q9Y210	TRPC6_HUMAN	"Short transient receptor potential channel 6"	"Homo sapiens (Human)."	3e-71
comp222912_c0	17.52	18.35	8.97	5.19	3.3	1.53	1.23	Q9NUZ1	ACOXL_HUMAN	"Acyl-coenzyme A oxidase-like protein"	"Homo sapiens (Human)."	0
comp224233_c0	17.52	4.08	4.33	3.63	2.5	1	0.5	Q9R283	TRPC2_RAT	"Short transient receptor potential channel 2"	"Rattus norvegicus (Rat)."	0.0000000000009
comp220494_c1	17.52	10.35	7.59	7.08	7.32	6.21	7.07	Q9WU22	PTN4_MOUSE	"Tyrosine-protein phosphatase non-receptor type 4"	"Mus musculus (Mouse)."	0
comp224233_c0	17.52	4.08	4.33	3.63	2.5	1	0.5	P19334	TRP_DROME	"Transient receptor potential protein"	"Drosophila melanogaster (Fruit f"	0.0000000000001
comp220494_c1	17.52	10.35	7.59	7.08	7.32	6.21	7.07	P29074	PTN4_HUMAN	"Tyrosine-protein phosphatase non-receptor type 4"	"Homo sapiens (Human)."	2e-131
comp211965_c1	17.51	0.13	1.02	1.74	0.36	0.66	1.01	A2AGA4	RHBL2_MOUSE	"Rhomboid-related protein 2"	"Mus musculus (Mouse)."	2e-60
comp211965_c1	17.51	0.13	1.02	1.74	0.36	0.66	1.01	A2AGA4	RHBL2_MOUSE	"Rhomboid-related protein 2"	"Mus musculus (Mouse)."	1e-60
comp213052_c1	17.5	19.96	28.79	39.08	23.49	16.66	13.72	O60290	ZN862_HUMAN	"Zinc finger protein 862"	"Homo sapiens (Human)."	1e-33
comp213052_c1	17.5	19.96	28.79	39.08	23.49	16.66	13.72	O60290	ZN862_HUMAN	"Zinc finger protein 862"	"Homo sapiens (Human)."	0.000002
comp219703_c3	17.49	4.41	16.85	18.05	10.91	13.49	8.59	P22781	DDC_CAVPO	"Aromatic-L-amino-acid decarboxylase"	"Cavia porcellus (Guinea pig)."	6e-54
comp219703_c3	17.49	4.41	16.85	18.05	10.91	13.49	8.59	P22781	DDC_CAVPO	"Aromatic-L-amino-acid decarboxylase"	"Cavia porcellus (Guinea pig)."	2e-108
comp219703_c3	17.49	4.41	16.85	18.05	10.91	13.49	8.59	P22781	DDC_CAVPO	"Aromatic-L-amino-acid decarboxylase"	"Cavia porcellus (Guinea pig)."	8e-41
comp219703_c3	17.49	4.41	16.85	18.05	10.91	13.49	8.59	P20711	DDC_HUMAN	"Aromatic-L-amino-acid decarboxylase"	"Homo sapiens (Human)."	2e-51
comp219703_c3	17.49	4.41	16.85	18.05	10.91	13.49	8.59	P22781	DDC_CAVPO	"Aromatic-L-amino-acid decarboxylase"	"Cavia porcellus (Guinea pig)."	3e-83
comp223712_c0	17.49	7.83	8.58	9.92	7.35	6.2	6.82	Q96ES7	SGF29_HUMAN	"SAGA-associated factor 29 homolog"	"Homo sapiens (Human)."	3e-143
comp219703_c3	17.49	4.41	16.85	18.05	10.91	13.49	8.59	P22781	DDC_CAVPO	"Aromatic-L-amino-acid decarboxylase"	"Cavia porcellus (Guinea pig)."	7e-98
comp219703_c3	17.49	4.41	16.85	18.05	10.91	13.49	8.59	P22781	DDC_CAVPO	"Aromatic-L-amino-acid decarboxylase"	"Cavia porcellus (Guinea pig)."	4e-27
comp219703_c3	17.49	4.41	16.85	18.05	10.91	13.49	8.59	P22781	DDC_CAVPO	"Aromatic-L-amino-acid decarboxylase"	"Cavia porcellus (Guinea pig)."	7e-158
comp219703_c3	17.49	4.41	16.85	18.05	10.91	13.49	8.59	P22781	DDC_CAVPO	"Aromatic-L-amino-acid decarboxylase"	"Cavia porcellus (Guinea pig)."	0
comp224326_c3	17.49	7.34	16.91	26.05	11.71	12.22	28.02	Q567Y6	RABL5_DANRE	"Rab-like protein 5"	"Danio rerio (Zebrafish) (Brachyd"	1e-61
comp219703_c3	17.49	4.41	16.85	18.05	10.91	13.49	8.59	Q9D6P8	CALL3_MOUSE	"Calmodulin-like protein 3"	"Mus musculus (Mouse)."	0.00000006
comp224293_c0	17.48	8.73	8.7	13.7	5.54	5.31	3.42	Q5BKM6	NDUF7_XENTR	"NADH dehydrogenase [ubiquinone] complex I, assembly factor 7"	"Xenopus tropicalis (Western claw"	4e-143
comp224293_c0	17.48	8.73	8.7	13.7	5.54	5.31	3.42	Q9V3A6	ERO1L_DROME	"Ero1-like protein"	"Drosophila melanogaster (Fruit f"	3e-161
